t,u,v,seg
48832.556262,60,0.327551513671875,39
48834.649614,65,0.3609109191894531,41
48834.651633,65,0.3609109191894531,41
48834.653544,65,0.3606870422363281,41
48834.655456,65,0.3609109191894531,41
48834.657368,65,0.36068695068359374,41
48834.659347,65,0.36068695068359374,41
48834.661413,65,0.36068695068359374,41
48834.663479,65,0.36068695068359374,41
48834.665544,65,0.36068695068359374,41
48834.667846,65,0.36068695068359374,41
48834.670332,65,0.3604630737304688,41
48834.672818,65,0.3604630737304688,41
48834.675303,65,0.3604630737304688,41
48834.677789,65,0.3604630737304688,41
48834.680274,65,0.3602391357421875,41
48834.68276,65,0.3602391357421875,41
48834.685245,65,0.3602391357421875,41
48834.687731,65,0.3602391357421875,41
48834.690217,65,0.3602391357421875,41
48834.692702,65,0.3597911376953125,41
48834.695188,65,0.3595672607421875,41
48834.695805,65,0.3597911376953125,41
48834.696298,65,0.3597911376953125,41
48834.696791,65,0.3597911376953125,41
48834.697375,65,0.3597911376953125,41
48834.699321,65,0.3597911376953125,41
48834.701267,65,0.3597911376953125,41
48834.703213,65,0.3597911376953125,41
48834.705173,65,0.3597911376953125,41
48834.707189,65,0.3597911376953125,41
48834.709206,65,0.3597911376953125,41
48834.711223,65,0.3597911376953125,41
48834.713246,65,0.3597911376953125,41
48834.715281,65,0.3597911376953125,41
48834.717316,65,0.35956716918945314,41
48834.719351,65,0.35956716918945314,41
48834.721401,65,0.35956716918945314,41
48834.72347,65,0.35934329223632805,41
48834.725539,65,0.35934329223632805,41
48834.727608,65,0.35934329223632805,41
48834.729658,65,0.35911944580078126,41
48834.731695,65,0.35911944580078126,41
48834.733731,65,0.3588955688476563,41
48834.735768,65,0.35867169189453124,41
48834.737745,65,0.35844772338867187,41
48834.739697,65,0.358,41
48834.741648,65,0.358,41
48834.743599,65,0.358,41
48834.745923,65,0.358223876953125,41
48834.748334,65,0.358223876953125,41
48834.750744,65,0.358223876953125,41
48834.753154,65,0.358,41
48834.754696,65,0.357776123046875,41
48834.75618,65,0.357776123046875,41
48834.757664,65,0.357776123046875,41
48834.759182,65,0.357776123046875,41
48834.761225,65,0.357776123046875,41
48834.763268,65,0.35755224609375,41
48834.765311,65,0.3571045227050781,41
48834.767362,65,0.35688052368164064,41
48834.76945,65,0.35688052368164064,41
48834.771537,65,0.35688052368164064,41
48834.773625,65,0.35688052368164064,41
48834.775658,65,0.35688052368164064,41
48834.777571,65,0.35688052368164064,41
48834.779485,65,0.35688052368164064,41
48834.781398,65,0.35688052368164064,41
48834.78336,65,0.35688052368164064,41
48834.785384,65,0.35688052368164064,41
48834.787408,65,0.35688052368164064,41
48834.789433,65,0.35688052368164064,41
48834.79146,65,0.3566566772460937,41
48834.79349,65,0.3566566772460937,41
48834.79552,65,0.35688052368164064,41
48834.79755,65,0.35665655517578126,41
48834.799638,65,0.35665655517578126,41
48834.801753,65,0.35665655517578126,41
48834.803868,65,0.35665655517578126,41
48834.805982,65,0.35665655517578126,41
48834.807907,65,0.35665655517578126,41
48834.809789,65,0.35665655517578126,41
48834.81167,65,0.35643267822265623,41
48834.813551,65,0.35620880126953125,41
48834.815452,65,0.35620880126953125,41
48834.817354,65,0.35620880126953125,41
48834.819256,65,0.35620880126953125,41
48834.821165,65,0.35620880126953125,41
48834.823181,65,0.35620880126953125,41
48834.825197,65,0.35620880126953125,41
48834.827214,65,0.35620880126953125,41
48834.829231,65,0.35620880126953125,41
48834.831252,65,0.3559849548339844,41
48834.833273,65,0.3559849548339844,41
48834.835294,65,0.3559849548339844,41
48834.837316,65,0.3559849548339844,41
48834.839336,65,0.3559849548339844,41
48834.841357,65,0.3559849548339844,41
48834.843378,65,0.3559849548339844,41
48834.845399,65,0.3559849548339844,41
48834.84742,65,0.3559849548339844,41
48834.84944,65,0.35620880126953125,41
48834.851461,65,0.35620880126953125,41
48834.853482,65,0.35643267822265623,41
48834.855502,65,0.35643267822265623,41
48834.857522,65,0.3566566772460937,41
48834.859543,65,0.3566566772460937,41
48834.861624,65,0.3566566772460937,41
48834.863733,65,0.35688055419921877,41
48834.865843,65,0.3566566772460937,41
48834.867952,65,0.3566566772460937,41
48834.869808,65,0.3566566772460937,41
48834.871605,65,0.3566566772460937,41
48834.873402,65,0.3566566772460937,41
48834.875199,65,0.3566566772460937,41
48834.877208,65,0.3566566772460937,41
48834.87923,65,0.3566566772460937,41
48834.881252,65,0.3566566772460937,41
48836.979629,70,0.36785162353515627,43
48836.981483,70,0.36785162353515627,43
48836.983337,70,0.36785162353515627,43
48836.985415,70,0.36785162353515627,43
48836.987508,70,0.367627685546875,43
48836.989602,70,0.3678515625,43
48836.991687,70,0.3678515625,43
48836.993652,70,0.3678515625,43
48836.995618,70,0.36807540893554686,43
48836.997583,70,0.36807540893554686,43
48836.999554,70,0.36829925537109376,43
48837.001546,70,0.36829925537109376,43
48837.003538,70,0.36829925537109376,43
48837.00553,70,0.36829925537109376,43
48837.007533,70,0.3685232543945313,43
48837.009558,70,0.36874710083007806,43
48837.011583,70,0.36874710083007806,43
48837.013609,70,0.36874710083007806,43
48837.015677,70,0.36874710083007806,43
48837.0178,70,0.3689710693359375,43
48837.019923,70,0.3689710693359375,43
48837.022046,70,0.3687472229003906,43
48837.024054,70,0.3687472229003906,43
48837.025973,70,0.3687472229003906,43
48837.027892,70,0.3687472229003906,43
48837.029811,70,0.36852337646484373,43
48837.031808,70,0.3682994995117188,43
48837.03384,70,0.3682994995117188,43
48837.035872,70,0.3682994995117188,43
48837.037904,70,0.3680755004882813,43
48837.039789,70,0.3680755004882813,43
48837.041639,70,0.3680755004882813,43
48837.043489,70,0.3680755004882813,43
48837.045339,70,0.36785162353515627,43
48837.047366,70,0.36785162353515627,43
48837.049405,70,0.36785162353515627,43
48837.051444,70,0.36785162353515627,43
48837.05349,70,0.3680755004882813,43
48837.055641,70,0.3680755004882813,43
48837.057793,70,0.3680755004882813,43
48837.059944,70,0.3680755004882813,43
48837.062041,70,0.3680755004882813,43
48837.063905,70,0.3680755004882813,43
48837.065769,70,0.3682993774414063,43
48837.067633,70,0.36852337646484373,43
48837.069546,70,0.36852337646484373,43
48837.071567,70,0.36852337646484373,43
48837.073588,70,0.3687472229003906,43
48837.075608,70,0.3687472229003906,43
48837.077631,70,0.3687472229003906,43
48837.079657,70,0.3687472229003906,43
48837.081683,70,0.3687472229003906,43
48837.08371,70,0.3687472229003906,43
48837.08572,70,0.3687472229003906,43
48837.087717,70,0.3687472229003906,43
48837.089715,70,0.3687472229003906,43
48837.091712,70,0.3687472229003906,43
48837.093733,70,0.3687472229003906,43
48837.095765,70,0.3687472229003906,43
48837.097797,70,0.36897119140625,43
48837.099828,70,0.369195068359375,43
48837.101743,70,0.369195068359375,43
48837.103631,70,0.369195068359375,43
48837.105519,70,0.36897119140625,43
48837.107406,70,0.36897119140625,43
48837.109407,70,0.36897119140625,43
48837.111415,70,0.36897119140625,43
48837.113424,70,0.36897119140625,43
48837.115433,70,0.36897119140625,43
48837.11746,70,0.36897119140625,43
48837.119487,70,0.36897119140625,43
48837.121514,70,0.36897119140625,43
48837.123541,70,0.36897119140625,43
48837.125569,70,0.369195068359375,43
48837.127596,70,0.3689710998535156,43
48837.129624,70,0.3689710998535156,43
48837.131655,70,0.3691949462890625,43
48837.13369,70,0.3691949462890625,43
48837.135726,70,0.3694188232421875,43
48837.137762,70,0.369642822265625,43
48837.139773,70,0.369642822265625,43
48837.141752,70,0.3698666687011719,43
48837.143732,70,0.3703144226074218,43
48837.145711,70,0.3703144226074218,43
48837.147722,70,0.3703144226074218,43
48837.149759,70,0.3703144226074218,43
48837.151795,70,0.3700905456542969,43
48837.153831,70,0.3700905456542969,43
48837.155929,70,0.3698666687011719,43
48837.158054,70,0.3698666687011719,43
48837.160179,70,0.3698666687011719,43
48837.162304,70,0.3698666687011719,43
48837.164123,70,0.369642822265625,43
48837.16587,70,0.369642822265625,43
48837.167618,70,0.369642822265625,43
48837.169365,70,0.369642822265625,43
48837.171361,70,0.369642822265625,43
48837.173374,70,0.369642822265625,43
48837.175386,70,0.3698666687011719,43
48837.177399,70,0.3700906372070313,43
48837.179417,70,0.3700906372070313,43
48837.181435,70,0.37031451416015626,43
48837.183453,70,0.37031451416015626,43
48837.185472,70,0.3705383911132813,43
48837.187491,70,0.3705383911132813,43
48837.18951,70,0.3705383911132813,43
48837.19153,70,0.37076226806640633,43
48837.193556,70,0.37076226806640633,43
48837.195596,70,0.37120999145507805,43
48837.197636,70,0.37120999145507805,43
48837.199676,70,0.37120999145507805,43
48837.201716,70,0.37120999145507805,43
48837.203757,70,0.371433837890625,43
48837.205797,70,0.371433837890625,43
48837.207838,70,0.371433837890625,43
48837.209854,70,0.371433837890625,43
48837.21185,70,0.371433837890625,43
48839.311969,75,0.4159881591796875,45
48839.313978,75,0.4159881591796875,45
48839.315986,75,0.4159881591796875,45
48839.317998,75,0.4159881591796875,45
48839.320012,75,0.4159881591796875,45
48839.322027,75,0.4159881591796875,45
48839.324041,75,0.4159881591796875,45
48839.326048,75,0.4157642822265625,45
48839.328052,75,0.4157642822265625,45
48839.330056,75,0.4157642822265625,45
48839.33206,75,0.4157642822265625,45
48839.334087,75,0.4157642822265625,45
48839.336119,75,0.4157642822265625,45
48839.338151,75,0.4157642822265625,45
48839.340183,75,0.4157642822265625,45
48839.342063,75,0.4157642822265625,45
48839.343933,75,0.4157642822265625,45
48839.345803,75,0.4157642822265625,45
48839.347682,75,0.415540283203125,45
48839.349696,75,0.41576416015625,45
48839.351711,75,0.41576416015625,45
48839.353725,75,0.41576416015625,45
48839.355743,75,0.41576416015625,45
48839.35777,75,0.41576416015625,45
48839.359798,75,0.41576416015625,45
48839.361826,75,0.41576416015625,45
48839.363853,75,0.415988037109375,45
48839.365877,75,0.415988037109375,45
48839.367902,75,0.4162120361328125,45
48839.369926,75,0.4159881591796875,45
48839.371944,75,0.4159881591796875,45
48839.373954,75,0.4157642822265625,45
48839.375964,75,0.4155404052734375,45
48839.377974,75,0.4155404052734375,45
48839.37998,75,0.4155404052734375,45
48839.381984,75,0.4155404052734375,45
48839.383987,75,0.4155404052734375,45
48839.385991,75,0.4155404052734375,45
48839.388017,75,0.4155404052734375,45
48839.390053,75,0.4155404052734375,45
48839.39209,75,0.4155404052734375,45
48839.394126,75,0.4155404052734375,45
48839.396029,75,0.4150926513671875,45
48839.397901,75,0.4150926513671875,45
48839.399773,75,0.4150926513671875,45
48839.401646,75,0.4150926513671875,45
48839.403639,75,0.41486880493164063,45
48839.405641,75,0.41486880493164063,45
48839.407643,75,0.41486880493164063,45
48839.409647,75,0.4150926818847656,45
48839.411678,75,0.4153165283203125,45
48839.41371,75,0.4155404052734375,45
48839.415741,75,0.4155404052734375,45
48839.417766,75,0.41576437377929687,45
48839.41976,75,0.4159882507324218,45
48839.421754,75,0.4159882507324218,45
48839.423748,75,0.4162121276855469,45
48839.425762,75,0.4162121276855469,45
48839.427818,75,0.4162121276855469,45
48839.429874,75,0.4166598510742188,45
48839.431931,75,0.4166598510742188,45
48839.433962,75,0.41688372802734375,45
48839.435962,75,0.4171076049804688,45
48839.437962,75,0.4171076049804688,45
48839.439962,75,0.41733145141601563,45
48839.441978,75,0.41733145141601563,45
48839.444008,75,0.41733145141601563,45
48839.446037,75,0.41733145141601563,45
48839.448066,75,0.41733145141601563,45
48839.450129,75,0.4171075744628906,45
48839.452207,75,0.41688372802734375,45
48839.454285,75,0.41688372802734375,45
48839.456363,75,0.41688372802734375,45
48839.458222,75,0.41688372802734375,45
48839.460029,75,0.41688372802734375,45
48839.461837,75,0.41688372802734375,45
48839.463645,75,0.41688372802734375,45
48839.465664,75,0.41688372802734375,45
48839.467697,75,0.4166597290039063,45
48839.46973,75,0.4164358520507813,45
48839.471761,75,0.4164358520507813,45
48839.473768,75,0.4164358520507813,45
48839.475776,75,0.4164358520507813,45
48839.477784,75,0.4164358520507813,45
48839.479846,75,0.4164358520507813,45
48839.482141,75,0.4164358520507813,45
48839.484437,75,0.4164358520507813,45
48839.486733,75,0.4162120361328125,45
48839.488854,75,0.4162120361328125,45
48839.490589,75,0.4162120361328125,45
48839.492324,75,0.4162120361328125,45
48839.494059,75,0.4164359130859375,45
48839.495928,75,0.4164359130859375,45
48839.497968,75,0.4164359130859375,45
48839.500007,75,0.4162120361328125,45
48839.502047,75,0.4157642822265625,45
48839.504071,75,0.4157642822265625,45
48839.506083,75,0.4157642822265625,45
48839.508095,75,0.4157642822265625,45
48839.510108,75,0.4155404052734375,45
48839.512104,75,0.4153165283203125,45
48839.514093,75,0.4150926513671875,45
48839.516083,75,0.4150926513671875,45
48839.518072,75,0.4150926513671875,45
48839.519984,75,0.4150926513671875,45
48839.521878,75,0.41486880493164063,45
48839.523771,75,0.41486880493164063,45
48839.525665,75,0.41486880493164063,45
48839.527746,75,0.41486880493164063,45
48839.529839,75,0.41486880493164063,45
48839.531932,75,0.41486880493164063,45
48839.534015,75,0.41486880493164063,45
48839.535941,75,0.41486880493164063,45
48839.537868,75,0.41486880493164063,45
48839.539794,75,0.41486880493164063,45
48839.541741,75,0.4150926513671875,45
48839.543773,75,0.4150926513671875,45
48841.641957,80,0.441736328125,47
48841.643964,80,0.441736328125,47
48841.645972,80,0.441736328125,47
48841.64798,80,0.441736328125,47
48841.649992,80,0.441736328125,47
48841.652024,80,0.441736328125,47
48841.654057,80,0.441512451171875,47
48841.656089,80,0.441512451171875,47
48841.658114,80,0.4412884826660156,47
48841.660124,80,0.4415123291015625,47
48841.662134,80,0.4415123291015625,47
48841.664144,80,0.4417362060546875,47
48841.666156,80,0.4417362060546875,47
48841.66817,80,0.4417362060546875,47
48841.670183,80,0.4417362060546875,47
48841.672197,80,0.4415123291015625,47
48841.674228,80,0.4415123291015625,47
48841.676271,80,0.4415123291015625,47
48841.678314,80,0.4415123291015625,47
48841.680357,80,0.4415123291015625,47
48841.682399,80,0.4415123291015625,47
48841.68444,80,0.4415123291015625,47
48841.686481,80,0.4415123291015625,47
48841.688522,80,0.441736328125,47
48841.69043,80,0.441736328125,47
48841.692307,80,0.441960205078125,47
48841.694184,80,0.441960205078125,47
48841.696061,80,0.441960205078125,47
48841.698035,80,0.441960205078125,47
48841.700016,80,0.4421840515136719,47
48841.701996,80,0.4421840515136719,47
48841.703979,80,0.4424078979492188,47
48841.705995,80,0.44263177490234373,47
48841.708012,80,0.4428557739257813,47
48841.710028,80,0.4428557739257813,47
48841.71205,80,0.4428557739257813,47
48841.714097,80,0.4428557739257813,47
48841.716144,80,0.4428557739257813,47
48841.718191,80,0.4430797729492188,47
48841.720217,80,0.4430797729492188,47
48841.722197,80,0.4430797729492188,47
48841.724177,80,0.44285589599609376,47
48841.726157,80,0.4430797729492188,47
48841.728154,80,0.4428557739257813,47
48841.730173,80,0.44307965087890633,47
48841.732191,80,0.44307965087890633,47
48841.734209,80,0.4433034973144531,47
48841.736236,80,0.44307965087890633,47
48841.738269,80,0.44330361938476565,47
48841.740301,80,0.4430797729492188,47
48841.742334,80,0.4430797729492188,47
48841.744364,80,0.4430797729492188,47
48841.746394,80,0.4430797729492188,47
48841.748423,80,0.4430797729492188,47
48841.750452,80,0.4430797729492188,47
48841.752334,80,0.4430797729492188,47
48841.754181,80,0.4433036499023438,47
48841.756029,80,0.44352749633789057,47
48841.757876,80,0.44352749633789057,47
48841.759882,80,0.44330361938476565,47
48841.761899,80,0.4430797424316406,47
48841.763916,80,0.44285589599609376,47
48841.765934,80,0.44285589599609376,47
48841.767975,80,0.44263189697265626,47
48841.770016,80,0.44263189697265626,47
48841.772058,80,0.44263189697265626,47
48841.774094,80,0.44263189697265626,47
48841.776112,80,0.44263189697265626,47
48841.778129,80,0.4424079284667969,47
48841.780147,80,0.4421840515136719,47
48841.78216,80,0.4421840515136719,47
48841.784164,80,0.4421840515136719,47
48841.786168,80,0.4421840515136719,47
48841.788172,80,0.4421840515136719,47
48841.790182,80,0.44196017456054687,47
48841.792201,80,0.44196017456054687,47
48841.794219,80,0.44196017456054687,47
48841.796237,80,0.44196017456054687,47
48841.798261,80,0.4417362060546875,47
48841.800289,80,0.4415123291015625,47
48841.802317,80,0.4417362060546875,47
48841.804345,80,0.4419600830078125,47
48841.806483,80,0.4419600830078125,47
48841.808671,80,0.4419600830078125,47
48841.81086,80,0.4419600830078125,47
48841.813048,80,0.4419600830078125,47
48841.814832,80,0.4419600830078125,47
48841.816522,80,0.4417362060546875,47
48841.818213,80,0.4421841430664063,47
48841.819903,80,0.4419602966308594,47
48841.82189,80,0.4419602966308594,47
48841.823897,80,0.4419602966308594,47
48841.825903,80,0.4419602966308594,47
48841.827912,80,0.4419602966308594,47
48841.829949,80,0.4419602966308594,47
48841.831986,80,0.4419602966308594,47
48841.834023,80,0.4419602966308594,47
48841.836057,80,0.4417364501953125,47
48841.838078,80,0.4417364501953125,47
48841.840099,80,0.4417364501953125,47
48841.84212,80,0.4417364501953125,47
48841.844135,80,0.4419602966308594,47
48841.846138,80,0.4419602966308594,47
48841.848141,80,0.4419602966308594,47
48841.850144,80,0.4419602966308594,47
48841.852159,80,0.4419602966308594,47
48841.854189,80,0.4421841430664063,47
48841.85622,80,0.4421841430664063,47
48841.85825,80,0.44240814208984375,47
48841.860276,80,0.44263198852539054,47
48841.862298,80,0.44263198852539054,47
48841.86432,80,0.44263198852539054,47
48841.866342,80,0.44263198852539054,47
48841.868395,80,0.44263198852539054,47
48841.870462,80,0.44263198852539054,47
48841.87253,80,0.44263198852539054,47
48843.970604,85,0.47509564208984373,49
48843.972606,85,0.4748717651367188,49
48843.974608,85,0.4748717651367188,49
48843.976611,85,0.4748717651367188,49
48843.978615,85,0.4748717651367188,49
48843.980618,85,0.4748717651367188,49
48843.982622,85,0.4748717651367188,49
48843.984509,85,0.47464788818359377,49
48843.986369,85,0.4744240112304688,49
48843.98823,85,0.4742000732421875,49
48843.99009,85,0.4739761962890625,49
48843.992212,85,0.4739761962890625,49
48843.994352,85,0.4735284423828125,49
48843.996492,85,0.4735284423828125,49
48843.998616,85,0.4735284423828125,49
48844.000518,85,0.4735284423828125,49
48844.002421,85,0.4735284423828125,49
48844.004323,85,0.4733045654296875,49
48844.006252,85,0.4733045654296875,49
48844.008298,85,0.47308062744140633,49
48844.010343,85,0.4733044738769531,49
48844.012389,85,0.4733044738769531,49
48844.014421,85,0.4735283203125,49
48844.016421,85,0.4735283203125,49
48844.018422,85,0.4735283203125,49
48844.020422,85,0.4735283203125,49
48844.022437,85,0.473752197265625,49
48844.024471,85,0.473752197265625,49
48844.026505,85,0.4735283203125,49
48844.028539,85,0.4737523193359375,49
48844.030639,85,0.4739761962890625,49
48844.032792,85,0.4739761962890625,49
48844.034944,85,0.4737523193359375,49
48844.037096,85,0.4737523193359375,49
48844.039053,85,0.47352835083007805,49
48844.040922,85,0.4733044738769531,49
48844.042791,85,0.4733044738769531,49
48844.04466,85,0.4730805969238281,49
48844.046544,85,0.4730805969238281,49
48844.048432,85,0.4730805969238281,49
48844.05032,85,0.4730805969238281,49
48844.052207,85,0.4730805969238281,49
48844.054192,85,0.4730805969238281,49
48844.056184,85,0.4730805969238281,49
48844.058175,85,0.4730805969238281,49
48844.06017,85,0.4728567504882813,49
48844.062222,85,0.4728567504882813,49
48844.064275,85,0.4728567504882813,49
48844.066327,85,0.4728567504882813,49
48844.068368,85,0.4728567504882813,49
48844.070359,85,0.4728567504882813,49
48844.07235,85,0.4728567504882813,49
48844.074342,85,0.4728567504882813,49
48844.076343,85,0.4728567504882813,49
48844.078366,85,0.4728567504882813,49
48844.080389,85,0.4728567504882813,49
48844.082412,85,0.4728567504882813,49
48844.084432,85,0.4728567504882813,49
48844.086447,85,0.4728567504882813,49
48844.088463,85,0.4728567504882813,49
48844.090478,85,0.4728567504882813,49
48844.092518,85,0.4730805969238281,49
48844.094579,85,0.4730805969238281,49
48844.096639,85,0.4728567504882813,49
48844.098699,85,0.4730807189941406,49
48844.100716,85,0.4730807189941406,49
48844.102714,85,0.4730806884765625,49
48844.104711,85,0.4730806884765625,49
48844.106709,85,0.4730806884765625,49
48844.108589,85,0.4730806884765625,49
48844.110443,85,0.4730806884765625,49
48844.112297,85,0.4730806884765625,49
48844.11415,85,0.4730806884765625,49
48844.116253,85,0.4733045654296875,49
48844.118372,85,0.4733045654296875,49
48844.120491,85,0.4733045654296875,49
48844.122597,85,0.4735284423828125,49
48844.124507,85,0.4735284423828125,49
48844.126418,85,0.4735284423828125,49
48844.128328,85,0.4735284423828125,49
48844.130268,85,0.4735284423828125,49
48844.132333,85,0.4735284423828125,49
48844.134398,85,0.4735284423828125,49
48844.136463,85,0.4733045654296875,49
48844.138502,85,0.4730805969238281,49
48844.140486,85,0.4728567504882813,49
48844.14247,85,0.47263287353515626,49
48844.144454,85,0.47263287353515626,49
48844.146456,85,0.4724089965820313,49
48844.148481,85,0.4721849975585938,49
48844.150506,85,0.4719611511230469,49
48844.152531,85,0.4719611511230469,49
48844.154556,85,0.47173727416992184,49
48844.156582,85,0.47173727416992184,49
48844.158608,85,0.4715133056640625,49
48844.160634,85,0.4715133056640625,49
48844.162652,85,0.4715133056640625,49
48844.164667,85,0.4715133056640625,49
48844.166682,85,0.4712894287109375,49
48844.168697,85,0.4712894287109375,49
48844.170592,85,0.4712894287109375,49
48844.172458,85,0.4712894287109375,49
48844.174325,85,0.4710655517578125,49
48844.176192,85,0.4710655517578125,49
48844.178184,85,0.4710655517578125,49
48844.180184,85,0.4710655517578125,49
48844.182185,85,0.4708416748046875,49
48844.18421,85,0.4708416748046875,49
48844.186599,85,0.4710655517578125,49
48844.188988,85,0.4710655517578125,49
48844.191377,85,0.4708416748046875,49
48844.193628,85,0.4708416748046875,49
48844.195278,85,0.4708416748046875,49
48844.196928,85,0.4708416748046875,49
48844.198578,85,0.4708416748046875,49
48844.200341,85,0.4708416748046875,49
48844.202353,85,0.4706178283691406,49
48846.300634,90,0.4925591430664063,51
48846.302621,90,0.4923352661132813,51
48846.304608,90,0.4918875122070313,51
48846.306596,90,0.4914398193359375,51
48846.308601,90,0.49143978881835937,51
48846.310645,90,0.4912159118652344,51
48846.312688,90,0.4912159118652344,51
48846.314732,90,0.4912159118652344,51
48846.316759,90,0.4912159118652344,51
48846.318764,90,0.4907680053710938,51
48846.320769,90,0.49032025146484376,51
48846.322774,90,0.4900963745117188,51
48846.324797,90,0.48987249755859374,51
48846.326833,90,0.48987249755859374,51
48846.32887,90,0.48964852905273437,51
48846.330906,90,0.48987240600585935,51
48846.332916,90,0.48987240600585935,51
48846.334913,90,0.48987240600585935,51
48846.33691,90,0.48987240600585935,51
48846.338907,90,0.4896484375,51
48846.340794,90,0.489424560546875,51
48846.342656,90,0.48920068359375,51
48846.344518,90,0.48920068359375,51
48846.34638,90,0.4889768371582031,51
48846.348577,90,0.4887528381347656,51
48846.350797,90,0.4887528381347656,51
48846.353016,90,0.4887528381347656,51
48846.355236,90,0.48852896118164063,51
48846.357455,90,0.48852896118164063,51
48846.359675,90,0.48852896118164063,51
48846.361894,90,0.48852896118164063,51
48846.364114,90,0.48852896118164063,51
48846.366333,90,0.48852896118164063,51
48846.368553,90,0.48852896118164063,51
48846.370772,90,0.48852896118164063,51
48846.372741,90,0.4883051147460937,51
48846.374158,90,0.4883051147460937,51
48846.375574,90,0.4885289916992188,51
48846.376991,90,0.4883051147460937,51
48846.378696,90,0.4883051147460937,51
48846.380772,90,0.4883051147460937,51
48846.382848,90,0.4883051147460937,51
48846.384924,90,0.4883051147460937,51
48846.386932,90,0.4883051147460937,51
48846.388889,90,0.4883051147460937,51
48846.390845,90,0.4883051147460937,51
48846.392801,90,0.4883051147460937,51
48846.395099,90,0.4883051147460937,51
48846.397553,90,0.4883051147460937,51
48846.400007,90,0.4883051147460937,51
48846.402461,90,0.4883051147460937,51
48846.404197,90,0.4883051147460937,51
48846.405768,90,0.4883051147460937,51
48846.407339,90,0.4883051147460937,51
48846.40891,90,0.4883051147460937,51
48846.410788,90,0.4883051147460937,51
48846.412686,90,0.4883051147460937,51
48846.414585,90,0.4880812377929688,51
48846.416491,90,0.48830508422851565,51
48846.4185,90,0.4885290832519531,51
48846.420509,90,0.4887529296875,51
48846.422518,90,0.48920068359375,51
48846.424532,90,0.48920068359375,51
48846.426566,90,0.4896484375,51
48846.428599,90,0.4896484375,51
48846.430633,90,0.4896484375,51
48846.432659,90,0.4900961608886719,51
48846.434671,90,0.4900961608886719,51
48846.436682,90,0.4900961608886719,51
48846.438693,90,0.49009613037109373,51
48846.440855,90,0.49009613037109373,51
48846.443212,90,0.4903200073242188,51
48846.445568,90,0.490320068359375,51
48846.447925,90,0.49009619140625,51
48846.449899,90,0.49009619140625,51
48846.451577,90,0.4903200073242188,51
48846.453254,90,0.4903200073242188,51
48846.454931,90,0.4903200073242188,51
48846.456896,90,0.4903200073242188,51
48846.458992,90,0.4903200073242188,51
48846.461088,90,0.4903200073242188,51
48846.463184,90,0.4903200073242188,51
48846.465038,90,0.4903200073242188,51
48846.466837,90,0.49054388427734374,51
48846.468636,90,0.4907678527832031,51
48846.470435,90,0.4907678527832031,51
48846.472429,90,0.4907678527832031,51
48846.474437,90,0.4907678527832031,51
48846.476444,90,0.4907678527832031,51
48846.478455,90,0.4907678527832031,51
48846.480511,90,0.4907678527832031,51
48846.482568,90,0.49054400634765627,51
48846.484624,90,0.4907678527832031,51
48846.486669,90,0.49099172973632804,51
48846.48866,90,0.49099172973632804,51
48846.490652,90,0.4907678527832031,51
48846.492644,90,0.4907678527832031,51
48846.49467,90,0.49054400634765627,51
48846.496772,90,0.49054400634765627,51
48846.498874,90,0.4903200073242188,51
48846.500976,90,0.4903200073242188,51
48846.502996,90,0.4903200073242188,51
48846.504911,90,0.4903200073242188,51
48846.506825,90,0.4903200073242188,51
48846.50874,90,0.4903200073242188,51
48846.510724,90,0.4903200073242188,51
48846.512761,90,0.4903200073242188,51
48846.514798,90,0.4903200073242188,51
48846.516835,90,0.4903200073242188,51
48846.518876,90,0.4903200073242188,51
48846.520918,90,0.4903200073242188,51
48846.52296,90,0.49009613037109373,51
48846.525002,90,0.4898722534179688,51
48846.52687,90,0.4898722534179688,51
48846.528698,90,0.4900962524414063,51
48846.530526,90,0.4900962524414063,51
48846.532354,90,0.4900962524414063,51
49676.49508,95,0.5377857666015625,53
49676.497087,95,0.5375618896484375,53
49676.499034,95,0.537337890625,53
49676.50098,95,0.53689013671875,53
49676.502927,95,0.53689013671875,53
49676.504936,95,0.53689013671875,53
49676.506975,95,0.5366663208007812,53
49676.509013,95,0.5366663208007812,53
49676.511051,95,0.5364424438476563,53
49676.512934,95,0.5362185668945313,53
49676.51478,95,0.5359946899414063,53
49676.516626,95,0.5359946899414063,53
49676.518473,95,0.5359946899414063,53
49676.520478,95,0.5359946899414063,53
49676.522493,95,0.5357708129882812,53
49676.524509,95,0.5357708129882812,53
49676.526527,95,0.5355469360351562,53
49676.528584,95,0.535322998046875,53
49676.530642,95,0.535322998046875,53
49676.532699,95,0.535322998046875,53
49676.534744,95,0.53509912109375,53
49676.536735,95,0.53509912109375,53
49676.538726,95,0.53509912109375,53
49676.540718,95,0.53509912109375,53
49676.54271,95,0.53509912109375,53
49676.544704,95,0.535322998046875,53
49676.546698,95,0.535546875,53
49676.548692,95,0.5353228759765625,53
49676.55072,95,0.5353228759765625,53
49676.552792,95,0.5350989990234375,53
49676.554864,95,0.5350989990234375,53
49676.556935,95,0.5350989990234375,53
49676.559036,95,0.5350989990234375,53
49676.561159,95,0.5350989990234375,53
49676.563281,95,0.5350989990234375,53
49676.565404,95,0.5350989990234375,53
49676.567361,95,0.5350989990234375,53
49676.569243,95,0.5350989990234375,53
49676.571125,95,0.5350989990234375,53
49676.573007,95,0.5350989990234375,53
49676.574904,95,0.5350989990234375,53
